ID_CONTA,Acumulado,Valor Médio,Atrasou,DS_ROLAGEM
1369794,3,585.97,3,FX1
1369852,3,617.31,3,FX1
1369877,3,117.57,3,FX1
1370143,3,874.63,3,FX1
1370358,3,479.34,3,FX1
1370736,3,1128.12,3,FX1
1370877,3,509.88,3,FX1
1370906,3,362.11,3,FX1
1371138,3,381.18,3,FX1
1371144,3,896.48,3,FX1
1371164,3,1124.83,3,FX1
1371174,3,990.09,3,FX1
1371221,3,359.6,3,FX1
1371235,3,247.15,3,FX1
1371256,3,227.98,3,FX1
1371343,3,1654.97,3,FX1
1371426,3,855.14,3,FX1
1371434,3,249.77,3,FX1
1371758,2,419.94,3,FX1
1371766,3,406.17,3,FX1
1371915,3,116.49,3,FX1
1372350,3,367.97,3,FX1
1372422,3,354.83,3,FX1
1372705,2,387.23,3,FX1
1372717,2,776.32,3,FX1
1372775,2,273.89,3,FX1
1373206,2,585.05,3,FX1
1373264,3,761.89,3,FX1
1373284,3,615,3,FX1
1373390,3,452.63,3,FX1
1373416,2,1115.02,3,FX1
1373918,3,1163.91,3,FX1
1374060,3,1425.92,3,FX1
1374126,2,175.89,3,FX1
1374142,3,625.22,3,FX1
1374222,3,1093.48,3,FX1
1374272,3,793.12,3,FX1
1374610,3,123.65,3,FX1
1374813,3,1097.85,3,FX1
1374932,2,224.85,3,FX1
1375007,3,747,3,FX1
1375015,3,697.09,3,FX1
1375056,3,401.78,3,FX1
1375253,3,131.58,3,FX1
1375263,2,1022.89,3,FX1
1375281,3,362.88,3,FX1
1375350,3,593.86,3,FX1
1375356,3,643.97,3,FX1
1375364,3,1068.69,3,FX1
1375375,3,134.52,3,FX1
1375398,3,162.74,3,FX1
1375707,3,629.34,3,FX1
1375725,3,206.31,3,FX1
1375766,2,999.15,3,FX1
1375801,3,632.74,3,FX1
1375945,3,448.77,3,FX1
1375992,2,603.26,3,FX1
1376074,2,858.52,3,FX1
1376075,3,414.2,3,FX1
1376109,3,564.34,3,FX1
1376211,3,412.98,3,FX1
1376223,3,115.94,3,FX1
1376234,3,733.55,3,FX1
1376373,3,271.86,3,FX1
1376470,3,510.88,3,FX1
1376510,3,629.02,3,FX1
1376593,3,220.69,3,FX1
1376660,3,401.05,3,FX1
1376687,3,1703.74,3,FX1
1376693,3,1100.48,3,FX1
1376699,3,379.57,3,FX1
1376808,3,937.75,3,FX1
1376840,3,639.52,3,FX1
1376917,2,610.46,3,FX1
1376918,2,477.62,3,FX1
1376963,3,872.2,3,FX1
1377064,3,733.65,3,FX1
1377171,3,441.37,3,FX1
1377377,3,695.98,3,FX1
1377391,3,142.29,3,FX1
1377416,3,551.66,3,FX1
1377421,3,768.97,3,FX1
1377435,3,526.37,3,FX1
1377440,3,498.02,3,FX1
1377465,3,614.23,3,FX1
1377653,3,599.77,3,FX1
1377684,3,1201.34,3,FX1
1377820,2,474.88,3,FX1
1377894,3,1235.31,3,FX1
1378190,3,128.43,3,FX1
1378214,2,2030.65,3,FX1
1378319,3,802.62,3,FX1
1378338,3,439.77,3,FX1
1378405,3,933.88,3,FX1
1378571,2,685.32,3,FX1
1378664,3,467.31,3,FX1
1378724,3,921.37,3,FX1
1378796,3,965.18,3,FX1
1378899,3,880.77,3,FX1
1379011,3,1434.49,3,FX1
1379048,3,445.28,3,FX1
1379084,3,642.06,3,FX1
1379212,3,106.98,3,FX1
1379230,3,509.08,3,FX1
1379271,3,628.72,3,FX1
1379274,2,318.4,3,FX1
1379349,3,463.78,3,FX1
1379383,2,638.38,3,FX1
1379440,3,651.97,3,FX1
1379505,3,967.72,3,FX1
1379600,3,348.25,3,FX1
1379624,2,135.68,3,FX1
1379658,3,623.22,3,FX1
1379790,3,959.69,3,FX1
1379847,2,575.06,3,FX1
1379948,3,737.4,3,FX1
1379978,3,92.85,3,FX1
1380070,3,325.92,3,FX1
1380215,2,836.65,3,FX1
1380224,3,214.02,3,FX1
1380239,3,287.23,3,FX1
1380340,3,878.55,3,FX1
1380403,3,558.69,3,FX1
1380409,3,529.35,3,FX1
1380436,3,295.62,3,FX1
1380459,3,397.63,3,FX1
1380690,3,159.78,3,FX1
1380692,3,563.4,3,FX1
1380713,3,1184.06,3,FX1
1380768,3,449.65,3,FX1
1380802,3,282.57,3,FX1
1380943,3,483.83,3,FX1
1380981,3,700.23,3,FX1
1380987,3,577.63,3,FX1
1381047,2,113.95,3,FX1
1381115,2,684.75,3,FX1
1381156,3,546.69,3,FX1
1381261,3,795.57,3,FX1
1381307,2,894.72,3,FX1
1381309,3,318.54,3,FX1
1381416,3,334.48,3,FX1
1381443,3,139.6,3,FX1
1381493,3,426.14,3,FX1
1381622,2,624.74,3,FX1
1381665,3,685.82,3,FX1
1381694,3,839.18,3,FX1
1381695,3,736.75,3,FX1
1381777,2,1079.8,3,FX1
1381784,3,396.52,3,FX1
1381820,3,448.28,3,FX1
1381862,2,523.55,3,FX1
1381950,3,718.88,3,FX1
1382012,3,144.35,3,FX1
1382191,3,322.75,3,FX1
1382291,3,520.91,3,FX1
1382305,3,466.88,3,FX1
1382333,3,216.49,3,FX1
1382530,3,488.12,3,FX1
1382581,3,996.66,3,FX1
1382621,2,452.71,3,FX1
1382679,3,522.03,3,FX1
1382712,3,549.68,3,FX1
1382767,2,995.18,3,FX1
1382830,3,957.71,3,FX1
1382855,3,127.02,3,FX1
1382868,3,444.94,3,FX1
1382871,3,297.45,3,FX1
1382883,3,336.15,3,FX1
1382898,3,507.83,3,FX1
1382905,3,555.26,3,FX1
1383032,3,620.54,3,FX1
1383075,3,627.69,3,FX1
1383174,3,333.77,3,FX1
1383222,2,389.05,3,FX1
1383271,3,479.43,3,FX1
1383407,2,84.05,3,FX1
1383461,3,346.05,3,FX1
1383474,3,564.4,3,FX1
1383498,3,474.29,3,FX1
1383601,2,400.18,3,FX1
1383871,3,301.98,3,FX1
1383873,3,820.89,3,FX1
1383991,3,316.34,3,FX1
1384078,3,472.25,3,FX1
1384119,3,352.02,3,FX1
1384170,3,607.69,3,FX1
1384190,3,397.23,3,FX1
1384251,3,678.88,3,FX1
1384340,3,679,3,FX1
1384409,3,74.88,3,FX1
1384433,3,508.08,3,FX1
1384519,3,1127.14,3,FX1
1384652,3,1404.71,3,FX1
1384774,2,968.98,3,FX1
1384821,2,364.49,3,FX1
1384853,3,959.88,3,FX1
1384951,3,426.31,3,FX1
1384959,3,443.68,3,FX1
1385082,3,254.75,3,FX1
1385110,3,576.52,3,FX1
1385112,3,414.32,3,FX1
1385192,3,835.15,3,FX1
1385258,3,1348.65,3,FX1
1385272,3,591.12,3,FX1
1385330,3,93.54,3,FX1
1385432,3,851.62,3,FX1
1385464,3,547.85,3,FX1
1385478,3,1006.17,3,FX1
1385619,3,774,3,FX1
1385784,3,1472.69,3,FX1
1385873,3,149.48,3,FX1
1385885,3,1041.65,3,FX1
1385931,3,448.89,3,FX1
1385989,3,724.26,3,FX1
1386012,3,730.31,3,FX1
1386082,3,223.14,3,FX1
1386120,2,1201.92,3,FX1
1386253,3,679.98,3,FX1
1386332,3,768.74,3,FX1
1386352,3,265.37,3,FX1
1386430,3,203.66,3,FX1
1386439,3,328.4,3,FX1
1386540,3,658.6,3,FX1
1386573,3,1136.74,3,FX1
1386589,3,360.77,3,FX1
1386629,3,480.15,3,FX1
1386643,3,531.78,3,FX1
1386951,3,360.95,3,FX1
1386997,3,208.09,3,FX1
1387047,3,534.02,3,FX1
1387098,3,485.28,3,FX1
1387154,3,446.28,3,FX1
1387243,3,620.38,3,FX1
1387419,2,545.97,3,FX1
1387485,3,305.55,3,FX1
1387507,3,475.74,3,FX1
1387547,2,604.77,3,FX1
1387616,2,415.8,3,FX1
1387617,3,440.82,3,FX1
1387691,2,393.77,3,FX1
1387693,3,1327.49,3,FX1
1387695,3,741.22,3,FX1
1387795,3,426.98,3,FX1
1387855,3,404.17,3,FX1
1387931,3,269.31,3,FX1
1388407,3,583.05,3,FX1
1388463,3,239.42,3,FX1
1388569,3,754.2,3,FX1
1388630,3,489.85,3,FX1
1388641,3,482.42,3,FX1
1388791,3,1014.95,3,FX1
1388843,3,772.86,3,FX1
1388850,3,585.14,3,FX1
1389046,3,125.71,3,FX1
1389060,3,218.63,3,FX1
1389389,3,874.32,3,FX1
1389484,3,527.68,3,FX1
1389521,3,339.29,3,FX1
1389535,3,422.12,3,FX1
1389536,2,553.85,3,FX1
1389585,3,501.46,3,FX1
1389610,3,785.78,3,FX1
1389642,3,691.35,3,FX1
1389937,2,343.72,3,FX1
1389974,3,566.78,3,FX1
1389990,3,406.57,3,FX1
1390014,3,731.14,3,FX1
1390018,3,303.25,3,FX1
1390213,3,345.32,3,FX1
1390343,3,386.6,3,FX1
1390549,3,447.09,3,FX1
1390554,2,388.2,3,FX1
1390600,3,314.37,3,FX1
1390614,3,610.32,3,FX1
1390672,2,172.89,3,FX1
1390712,2,455.18,3,FX1
1390881,3,1144.97,3,FX1
1390916,3,455.43,3,FX1
1390968,3,1262.46,3,FX1
1390984,3,482.11,3,FX1
1391394,3,526.97,3,FX1
1391414,3,524.37,3,FX1
1391441,3,503.72,3,FX1
1391490,2,550.2,3,FX1
1391682,3,145.6,3,FX1
1391703,3,704.78,3,FX1
1391740,3,607.17,3,FX1
1391749,3,235.08,3,FX1
1391777,3,230.14,3,FX1
1391792,3,686.57,3,FX1
1391843,3,322.18,3,FX1
1391903,2,325.23,3,FX1
1391938,3,812.8,3,FX1
1391956,3,885.69,3,FX1
1392065,3,1299.31,3,FX1
1392094,3,377.51,3,FX1
1392138,3,161.03,3,FX1
1392162,3,839.51,3,FX1
1392187,3,614.92,3,FX1
1392198,3,487.89,3,FX1
1392236,2,528.18,3,FX1
1392398,3,602.77,3,FX1
1392428,3,86.72,3,FX1
1392511,3,241.08,3,FX1
1392531,3,517.22,3,FX1
1392568,3,1375.23,3,FX1
1392628,3,632.43,3,FX1
1392686,3,471.92,3,FX1
1392790,3,1980.45,3,FX1
1392806,3,448.83,3,FX1
1392834,3,576.54,3,FX1
1392836,3,403.42,3,FX1
1392901,3,384.11,3,FX1
1392924,3,514.48,3,FX1
1393057,2,479.49,3,FX1
1393100,3,391.69,3,FX1
1393104,2,486.22,3,FX1
1393197,3,1998.83,3,FX1
1393313,3,522.12,3,FX1
1393404,3,425.23,3,FX1
1393450,3,1132.63,3,FX1
1393468,3,430.89,3,FX1
1393474,3,241.94,3,FX1
1393491,3,745.74,3,FX1
1393494,3,149.74,3,FX1
1393545,3,577.65,3,FX1
1393603,3,354.58,3,FX1
1393651,2,284.75,3,FX1
1393669,3,436.75,3,FX1
1393675,3,175.97,3,FX1
1393700,3,712.11,3,FX1
1393724,3,911.25,3,FX1
1393726,3,692.63,3,FX1
1393743,3,1006.26,3,FX1
1393781,3,651.86,3,FX1
1393790,3,201.06,3,FX1
1393802,3,1445.06,3,FX1
1393819,3,874.98,3,FX1
1393935,3,921.18,3,FX1
1393980,2,159.34,3,FX1
1393981,3,525.78,3,FX1
1394045,2,231.28,3,FX1
1394116,2,888.6,3,FX1
1394132,3,526.31,3,FX1
1394153,3,669.72,3,FX1
1394247,2,1125.43,3,FX1
1394350,3,246.66,3,FX1
1394372,3,551.8,3,FX1
1394531,3,854.75,3,FX1
1394550,3,1087.88,3,FX1
1394565,2,1075.77,3,FX1
1394670,2,394.35,3,FX1
1394712,3,781.48,3,FX1
1394797,3,738.97,3,FX1
1394801,3,605.63,3,FX1
1394827,3,220,3,FX1
1394866,3,515.92,3,FX1
1394946,3,362.09,3,FX1
1394967,3,683.94,3,FX1
1394974,3,528.82,3,FX1
1395004,3,320.52,3,FX1
1395068,3,373.48,3,FX1
1395074,3,454.42,3,FX1
1395154,3,752.54,3,FX1
1395228,3,365.06,3,FX1
1395463,2,256.09,3,FX1
1395482,3,582.31,3,FX1
1395483,3,186.52,3,FX1
1395601,3,167.18,3,FX1
1395606,3,429.75,3,FX1
1395661,3,747.95,3,FX1
1395669,3,729.92,3,FX1
1395678,2,1339.98,3,FX1
1395687,2,280.26,3,FX1
1395798,2,535.28,3,FX1
1395821,3,86.71,3,FX1
1395825,3,1100.83,3,FX1
1395835,3,530.97,3,FX1
1396026,3,387.74,3,FX1
1396075,3,361.23,3,FX1
1396077,3,449.2,3,FX1
1396083,2,331.95,3,FX1
1396219,3,655.8,3,FX1
1396227,3,238.74,3,FX1
1396365,3,340,3,FX1
1396366,3,396.86,3,FX1
1396391,3,570.4,3,FX1
1396455,2,226.4,3,FX1
1396509,3,682.45,3,FX1
1396535,3,517.32,3,FX1
1396692,3,1017.15,3,FX1
1397106,3,1160.06,3,FX1
1397121,2,231.86,3,FX1
1397139,3,349.15,3,FX1
1397322,3,1161.2,3,FX1
1397407,2,224.28,3,FX1
1397499,3,1286.2,3,FX1
1397522,3,671.91,3,FX1
1397758,3,1096.45,3,FX1
1397769,3,323.22,3,FX1
1397775,3,706.8,3,FX1
1397874,3,502.85,3,FX1
1397915,3,507.17,3,FX1
1397969,3,762.4,3,FX1
1398012,3,507.22,3,FX1
1398023,3,288.31,3,FX1
1398110,3,925.71,3,FX1
1398116,3,1568.92,3,FX1
1398124,3,492.97,3,FX1
1398143,3,419,3,FX1
1398236,3,490.48,3,FX1
1398293,3,487.46,3,FX1
1398329,2,397.48,3,FX1
1398449,3,442,3,FX1
1398469,3,931.26,3,FX1
1398472,3,156.92,3,FX1
1398562,2,1005.57,3,FX1
1398747,3,467.86,3,FX1
1398759,2,346.94,3,FX1
1398892,3,1225.95,3,FX1
1398898,2,246.15,3,FX1
1399086,3,587.11,3,FX1
1399139,3,732.83,3,FX1
1399185,3,213.63,3,FX1
1399190,3,365.49,3,FX1
1399357,3,1853.86,3,FX1
1399377,2,321.08,3,FX1
1399464,3,510.45,3,FX1
1399528,3,102.83,3,FX1
1399687,3,216.26,3,FX1
1399757,2,427.18,3,FX1
1399793,3,367.49,3,FX1
1399836,3,394.2,3,FX1
1399944,3,748.98,3,FX1
1399955,3,1133.66,3,FX1
1400096,3,366.06,3,FX1
1400133,3,369.91,3,FX1
1400172,1,572.11,3,FX1
1400215,3,790.51,3,FX1
1400279,3,452.03,3,FX1
1400302,3,797.48,3,FX1
1400326,3,519.65,3,FX1
1400469,3,511.82,3,FX1
1400486,3,637.38,3,FX1
1400540,2,763.35,3,FX1
1400588,3,1056.46,3,FX1
1400664,3,913.88,3,FX1
1400719,3,990.75,3,FX1
1400727,3,417.98,3,FX1
1400730,2,298.51,3,FX1
1400741,3,1096.72,3,FX1
1400745,3,395.91,3,FX1
1400749,3,388.03,3,FX1
1400777,3,526.85,3,FX1
1400806,3,737.78,3,FX1
1400832,3,2190.38,3,FX1
1400839,3,555.66,3,FX1
1400914,3,622.2,3,FX1
1400942,3,427.58,3,FX1
1401003,3,3115.4,3,FX1
1401006,3,874.91,3,FX1
1401054,3,464.45,3,FX1
1401063,3,426.31,3,FX1
1401182,3,347.02,3,FX1
1401309,3,447.42,3,FX1
1401328,3,353.32,3,FX1
1401366,3,365.65,3,FX1
1401418,3,180.31,3,FX1
1401512,3,304.03,3,FX1
1401619,3,611.45,3,FX1
1401651,2,532.68,3,FX1
1401671,3,468.08,3,FX1
1401756,2,430.51,3,FX1
1401863,3,1490.32,3,FX1
1401869,3,758.98,3,FX1
1401870,3,428.02,3,FX1
1401880,3,879.74,3,FX1
1401907,3,568.05,3,FX1
1401967,3,768.62,3,FX1
1402031,3,184.91,3,FX1
1402049,3,93.08,3,FX1
1402156,3,538.54,3,FX1
1402159,3,344.54,3,FX1
1402243,3,1361.4,3,FX1
1402301,3,713.28,3,FX1
1402362,3,731.68,3,FX1
1402411,3,446.31,3,FX1
1402493,2,318.4,3,FX1
1402504,3,456.65,3,FX1
1402509,3,280.35,3,FX1
1402514,3,210.62,3,FX1
1402530,3,243.32,3,FX1
1402537,3,876.6,3,FX1
1402590,3,694.95,3,FX1
1402674,3,376.02,3,FX1
1402739,2,296.29,3,FX1
1402742,3,533.88,3,FX1
1402746,3,306.32,3,FX1
1402757,3,1125.98,3,FX1
1402875,3,420.23,3,FX1
1402919,3,273.2,3,FX1
1402933,2,272.03,3,FX1
1403031,2,327.11,3,FX1
1403038,3,416.02,3,FX1
1403098,2,299.42,3,FX1
1403137,3,806.28,3,FX1
1403221,2,483.34,3,FX1
1403239,3,693.17,3,FX1
1403309,3,368.28,3,FX1
1403333,3,1310.8,3,FX1
1403498,3,573.66,3,FX1
1403594,3,675,3,FX1
1403749,3,564.02,3,FX1
1403787,3,515.95,3,FX1
1403843,3,1595.05,3,FX1
1403846,3,186.62,3,FX1
1403894,3,1656.86,3,FX1
1403971,2,375.62,3,FX1
1404045,3,567.54,3,FX1
1404088,3,122.58,3,FX1
1404173,3,471.45,3,FX1
1404277,3,157.75,3,FX1
1404296,2,565.58,3,FX1
1404316,2,505.15,3,FX1
1404324,3,457.52,3,FX1
1404540,3,256.35,3,FX1
1404659,3,1030.63,3,FX1
1404674,3,425.74,3,FX1
1404690,3,197.54,3,FX1
1404708,3,384.03,3,FX1
1405003,3,555.06,3,FX1
1405030,3,350.65,3,FX1
1405031,3,542.28,3,FX1
1405059,3,351.55,3,FX1
1405090,3,1105.78,3,FX1
1405093,2,981.54,3,FX1
1405096,3,526.25,3,FX1
1405124,3,691.52,3,FX1
1405144,3,1042.34,3,FX1
1405231,3,107.65,3,FX1
1405253,2,175.88,3,FX1
1405268,3,461.89,3,FX1
1405404,3,476.82,3,FX1
1405542,3,649.63,3,FX1
1405633,3,584.32,3,FX1
1405659,3,488.91,3,FX1
1405812,3,701.71,3,FX1
1405863,3,641.31,3,FX1
1405914,3,815.06,3,FX1
1405934,3,521.45,3,FX1
1405961,2,663.52,3,FX1
1406203,3,724.17,3,FX1
1406249,3,530.77,3,FX1
1406252,3,550.17,3,FX1
1406285,3,1038.84,3,FX1
1406326,3,1198.68,3,FX1
1406509,3,986.12,3,FX1
1406560,3,619.57,3,FX1
1406707,3,283.83,3,FX1
1406745,3,510.45,3,FX1
1406774,3,465.95,3,FX1
1406799,3,462.48,3,FX1
1406951,3,920.69,3,FX1
1407022,3,475.18,3,FX1
1407025,3,201.51,3,FX1
1407106,3,400.12,3,FX1
1407148,3,119.06,3,FX1
1407257,3,192.65,3,FX1
1407264,3,417.03,3,FX1
1407404,3,491.86,3,FX1
1407508,3,644.49,3,FX1
1407533,3,454.69,3,FX1
1407627,3,586.51,3,FX1
1407648,3,525.1,3,FX1
1407771,3,449.45,3,FX1
1407826,3,846.74,3,FX1
1407862,3,977.92,3,FX1
1407872,3,953.55,3,FX1
1408040,3,611.68,3,FX1
1408072,3,381.11,3,FX1
1408106,3,575.63,3,FX1
1408202,3,475.42,3,FX1
1408229,3,270.46,3,FX1
1408245,3,601.02,3,FX1
1408323,3,405.82,3,FX1
1408332,3,153.28,3,FX1
1408391,3,256.91,3,FX1
1408406,3,260.32,3,FX1
1408465,2,336.43,3,FX1
1408481,3,476.34,3,FX1
1408500,2,473.83,3,FX1
1408521,3,871.54,3,FX1
1408577,3,515.43,3,FX1
1408633,3,1378.18,3,FX1
1408694,3,1126.75,3,FX1
1408794,3,589.78,3,FX1
1408796,2,618.94,3,FX1
1408847,3,2291.06,3,FX1
1408932,3,265.23,3,FX1
1408944,3,375.86,3,FX1
1408981,3,240.89,3,FX1
1409018,3,568.29,3,FX1
1409031,3,413.09,3,FX1
1409174,3,428.57,3,FX1
1409203,2,299.22,3,FX1
1409408,3,392.17,3,FX1
1409492,3,272.35,3,FX1
1409551,3,1503.25,3,FX1
1409558,3,571.68,3,FX1
1409677,2,863.58,3,FX1
1409694,3,629.11,3,FX1
1409745,3,1228.69,3,FX1
1409756,3,1792.55,3,FX1
1409781,3,548,3,FX1
1409792,3,143.05,3,FX1
1409836,3,708.23,3,FX1
1409842,3,737,3,FX1
1409848,2,623.25,3,FX1
1409864,3,879.17,3,FX1
1409868,2,522.68,3,FX1
1409876,3,616.38,3,FX1
1409944,2,306.05,3,FX1
1409990,3,648.95,3,FX1
1410007,3,353.17,3,FX1
1410064,3,553.28,3,FX1
1410068,3,776.51,3,FX1
1410101,3,1061.49,3,FX1
1410134,3,316.57,3,FX1
1410239,3,1138.51,3,FX1
1410262,3,402.97,3,FX1
1410277,3,975.98,3,FX1
1410329,3,303.12,3,FX1
1410379,3,499.49,3,FX1
1410395,3,80.69,3,FX1
1410411,3,1264.78,3,FX1
1410571,2,97.68,3,FX1
1410728,3,554.68,3,FX1
1410743,3,339.15,3,FX1
1410750,3,544.74,3,FX1
1410776,3,381.71,3,FX1
1410808,3,310.06,3,FX1
1410833,3,698.09,3,FX1
1410930,3,365.31,3,FX1
1411028,3,527.2,3,FX1
1411134,3,985.38,3,FX1
1411145,3,275.58,3,FX1
1411191,3,274.6,3,FX1
1411200,3,996.68,3,FX1
1411210,2,559.4,3,FX1
1411223,3,518.34,3,FX1
1411230,3,763.49,3,FX1
1411259,2,1733.18,3,FX1
1411407,3,511.95,3,FX1
1411435,3,422.57,3,FX1
1411531,3,721.18,3,FX1
1411535,3,644.29,3,FX1
1411562,3,334.51,3,FX1
1411619,3,701.86,3,FX1
1411673,3,898.82,3,FX1
1411684,3,1139.62,3,FX1
1411688,2,501.88,3,FX1
1411754,3,702.54,3,FX1
1411815,3,702.85,3,FX1
1411816,3,378.97,3,FX1
1411823,3,613.69,3,FX1
1411879,3,90.26,3,FX1
1411950,2,979.77,3,FX1
1411985,3,370.8,3,FX1
1412050,3,207.98,3,FX1
1412086,3,647.65,3,FX1
1412136,2,537.05,3,FX1
1412176,2,581,3,FX1
1412199,3,279.65,3,FX1
1412441,3,1877.77,3,FX1
1412503,3,1376.12,3,FX1
1412505,3,428,3,FX1
1412509,3,1136.29,3,FX1
1412613,3,436.71,3,FX1
1412640,3,86.71,3,FX1
1412680,3,510.23,3,FX1
1412697,3,388.14,3,FX1
1412756,3,503.4,3,FX1
1412811,3,562.8,3,FX1
1412838,3,389.62,3,FX1
1412846,3,1549.35,3,FX1
1413152,3,1200.75,3,FX1
1413188,3,771.4,3,FX1
1413222,3,629.2,3,FX1
1413238,3,697.48,3,FX1
1413271,2,301.38,3,FX1
1413313,3,418.4,3,FX1
1413341,3,1504.66,3,FX1
1413352,3,377.05,3,FX1
1413511,3,603.97,3,FX1
1413538,3,308.97,3,FX1
1413565,3,1313.89,3,FX1
1413607,3,606.98,3,FX1
1413621,3,783.34,3,FX1
1413754,3,743.85,3,FX1
1413847,3,100.82,3,FX1
1413868,3,207.25,3,FX1
1413898,3,1089.98,3,FX1
1413914,3,568.98,3,FX1
1413931,3,465.82,3,FX1
1414029,2,885.92,3,FX1
1414072,3,1461.09,3,FX1
1414073,3,712.65,3,FX1
1414086,3,360.2,3,FX1
1414088,3,532.45,3,FX1
1414106,3,607.85,3,FX1
1414199,3,831.35,3,FX1
1414211,2,581.85,3,FX1
1414213,3,343.66,3,FX1
1414247,3,390.86,3,FX1
1414270,3,233.38,3,FX1
1414271,3,608.31,3,FX1
1414281,3,412.63,3,FX1
1414289,3,754.82,3,FX1
1414318,3,527.69,3,FX1
1414329,3,406.91,3,FX1
1414471,3,774.88,3,FX1
1414557,3,565.55,3,FX1
1414648,3,226.29,3,FX1
1414675,3,580.72,3,FX1
1414698,3,670.49,3,FX1
1414755,3,2064.05,3,FX1
1414851,3,1343.28,3,FX1
1414890,3,1315.75,3,FX1
1414912,3,257.54,3,FX1
1414922,3,331.8,3,FX1
1414933,3,436.75,3,FX1
1415445,3,819.51,3,FX1
1415451,3,578.77,3,FX1
1415542,3,789.51,3,FX1
1415678,3,405.65,3,FX1
1415854,2,411.71,3,FX1
1415855,3,793.51,3,FX1
1415874,3,641.2,3,FX1
1415932,3,1644.83,3,FX1
1415990,3,102.85,3,FX1
1415997,2,95.32,3,FX1
1416104,3,866.75,3,FX1
1416184,2,362.51,3,FX1
1416185,3,622.49,3,FX1
1416209,3,170.88,3,FX1
1416285,3,1145.42,3,FX1
1416294,3,952.51,3,FX1
1416387,3,648.29,3,FX1
1416463,2,933.92,3,FX1
1416482,3,350.48,3,FX1
1416552,3,692.2,3,FX1
1416559,3,534.95,3,FX1
1416617,3,474.28,3,FX1
1416652,3,519.58,3,FX1
1416663,3,468.71,3,FX1
1416670,2,726.68,3,FX1
1416682,3,519.09,3,FX1
1416746,3,1055.75,3,FX1
1416829,3,373.85,3,FX1
1416831,2,425.89,3,FX1
1416850,3,630.88,3,FX1
1416858,3,1064.82,3,FX1
1416930,3,405.09,3,FX1
1417007,3,230.83,3,FX1
1417084,3,479.2,3,FX1
1417087,3,776.37,3,FX1
1417132,3,598.09,3,FX1
1417152,3,353.51,3,FX1
1417189,3,339.45,3,FX1
1417236,3,150.2,3,FX1
1417409,3,394.26,3,FX1
1417517,3,830.37,3,FX1
1417538,3,176.15,3,FX1
1417554,3,539.82,3,FX1
1417705,3,378.98,3,FX1
1417729,3,116.58,3,FX1
1417801,3,377.43,3,FX1
1417805,3,518.2,3,FX1
1417810,3,1017.75,3,FX1
1417839,3,395.94,3,FX1
1417867,3,420.35,3,FX1
1417987,3,1578.37,3,FX1
1418050,3,392.77,3,FX1
1418178,2,824.68,3,FX1
1418253,3,448.88,3,FX1
1418314,3,565.75,3,FX1
1418351,2,274.38,3,FX1
1418365,3,591.46,3,FX1
1418477,3,700.63,3,FX1
1418508,3,697.74,3,FX1
1418543,3,1038.94,3,FX1
1418716,3,489.17,3,FX1
1418750,2,800.11,3,FX1
1418799,3,1629.86,3,FX1
1418825,3,855.68,3,FX1
1418835,3,471.95,3,FX1
1418872,2,672.03,3,FX1
1419002,3,571.95,3,FX1
1419004,3,816.51,3,FX1
1419027,3,619.74,3,FX1
1419094,2,520.88,3,FX1
1419110,3,701.43,3,FX1
1419175,3,718.68,3,FX1
1419389,3,1090.54,3,FX1
1419416,3,80.52,3,FX1
1419457,3,571.17,3,FX1
1419488,3,413.57,3,FX1
1419582,2,106.78,3,FX1
1419613,2,548.55,3,FX1
1419627,2,510.66,3,FX1
1419643,2,287.91,3,FX1
1419656,3,1669.42,3,FX1
1419845,3,141.95,3,FX1
1419894,3,930.22,3,FX1
1419903,3,610.71,3,FX1
1419945,3,1132.91,3,FX1
1420022,3,558.48,3,FX1
1420041,2,431.57,3,FX1
1420106,3,120.69,3,FX1
1420118,3,903.66,3,FX1
1420178,2,724.18,3,FX1
1420219,3,684,3,FX1
1420317,3,420.82,3,FX1
1420349,3,540.14,3,FX1
1420352,2,486.91,3,FX1
1420454,3,377.68,3,FX1
1420518,3,718.02,3,FX1
1420581,3,350.75,3,FX1
1420592,3,553.63,3,FX1
1420616,2,1298.22,3,FX1
1420668,3,244.02,3,FX1
1420674,3,360.8,3,FX1
1420675,3,1345.14,3,FX1
1420711,3,237,3,FX1
1420811,3,381.86,3,FX1
1420882,3,685.74,3,FX1
1420884,3,111.08,3,FX1
1420904,3,444.45,3,FX1
1420927,3,553.38,3,FX1
1420999,3,487.58,3,FX1
1421010,3,444.51,3,FX1
1421088,3,230.86,3,FX1
1421095,3,1401.77,3,FX1
1421104,2,85,3,FX1
1421107,3,666.14,3,FX1
1421151,2,397.54,3,FX1
1421250,2,535.11,3,FX1
1421273,3,407.14,3,FX1
1421291,3,690.95,3,FX1
1421302,3,282.55,3,FX1
1421313,3,913.28,3,FX1
1421322,3,847.05,3,FX1
1421325,3,577.18,3,FX1
1421419,3,1080.57,3,FX1
1421468,3,876.78,3,FX1
1421469,3,680.88,3,FX1
1421478,3,429.57,3,FX1
1421613,2,110.22,3,FX1
1421625,3,931.12,3,FX1
1421633,3,519.77,3,FX1
1421659,3,895.06,3,FX1
1421678,3,329.28,3,FX1
1421706,3,647.88,3,FX1
1421720,3,73.43,3,FX1
1421936,2,581.17,3,FX1
1421951,2,885.8,3,FX1
1422014,3,334.65,3,FX1
1422027,3,207.46,3,FX1
